Initial Perceptron Parameter's Error Rate: 50.0% -> [-291.64811035159937, 322.26439735553913, 476.13518923662605]

    1-th training, ErrorRate: 50.0% -> [-291.6981103515994, 318.86439735553915, 475.26518923662604]
   85-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   86-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   87-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   88-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   89-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   90-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   91-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   92-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   93-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   94-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   95-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   96-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   97-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   98-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
   99-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
  100-th training, ErrorRate: 50.0% -> [-294.14811035159994, 148.0843973555392, 437.39518923662615]
  101-th training, ErrorRate: 50.0% -> [-294.19811035159995, 144.6843973555392, 436.52518923662615]
  102-th training, ErrorRate: 50.0% -> [-294.24811035159996, 141.4443973555392, 435.91518923662613]
  103-th training, ErrorRate: 50.0% -> [-294.2981103516, 136.95939735553918, 434.8151892366261]
  104-th training, ErrorRate: 50.0% -> [-294.3481103516, 133.4143973555392, 433.9951892366261]
  105-th training, ErrorRate: 50.0% -> [-294.3981103516, 129.5293973555392, 432.9351892366261]
  106-th training, ErrorRate: 50.0% -> [-294.4481103516, 125.52439735553921, 432.5101892366261]
  107-th training, ErrorRate: 50.0% -> [-294.4981103516, 121.8893973555392, 431.7051892366261]
  108-th training, ErrorRate: 50.0% -> [-294.54811035160003, 117.7143973555392, 430.73518923662607]
  109-th training, ErrorRate: 50.0% -> [-294.59811035160004, 115.2143973555392, 430.0801892366261]
  110-th training, ErrorRate: 50.0% -> [-294.64811035160005, 110.87939735553921, 429.4401892366261]
  111-th training, ErrorRate: 50.0% -> [-294.69811035160006, 107.64939735553921, 428.5701892366261]
  112-th training, ErrorRate: 50.0% -> [-294.7481103516001, 102.52439735553921, 428.0751892366261]
  113-th training, ErrorRate: 50.0% -> [-294.7981103516001, 99.31439735553921, 427.29518923662613]
  114-th training, ErrorRate: 50.0% -> [-294.8481103516001, 95.66439735553921, 426.41518923662613]
  115-th training, ErrorRate: 50.0% -> [-294.8981103516001, 92.16439735553921, 425.33018923662615]
  116-th training, ErrorRate: 50.0% -> [-294.9481103516001, 89.01939735553921, 424.79018923662613]
  117-th training, ErrorRate: 50.0% -> [-294.99811035160013, 86.70439735553921, 424.5051892366261]
  118-th training, ErrorRate: 50.0% -> [-295.04811035160014, 83.63439735553922, 423.6151892366261]
  119-th training, ErrorRate: 50.0% -> [-295.09811035160016, 80.76939735553923, 422.83518923662615]
  120-th training, ErrorRate: 50.0% -> [-295.14811035160017, 77.79939735553923, 422.00018923662617]
  121-th training, ErrorRate: 50.0% -> [-295.1981103516002, 75.47939735553923, 421.3001892366262]
  122-th training, ErrorRate: 50.0% -> [-295.2481103516002, 72.74939735553923, 420.7951892366262]
  123-th training, ErrorRate: 50.0% -> [-295.2981103516002, 69.90439735553923, 419.9751892366262]
  124-th training, ErrorRate: 50.0% -> [-295.3481103516002, 66.21439735553923, 419.4151892366262]
  125-th training, ErrorRate: 50.0% -> [-295.3981103516002, 62.549397355539234, 418.3301892366262]
  126-th training, ErrorRate: 50.0% -> [-295.44811035160023, 59.01439735553923, 417.5201892366262]
  127-th training, ErrorRate: 50.0% -> [-295.49811035160025, 55.51939735553923, 416.5201892366262]
  128-th training, ErrorRate: 50.0% -> [-295.54811035160026, 51.354397355539234, 416.0001892366262]
  129-th training, ErrorRate: 50.0% -> [-295.59811035160027, 48.62939735553923, 415.24518923662623]
  130-th training, ErrorRate: 50.0% -> [-295.6481103516003, 44.74939735553923, 414.66018923662625]
  131-th training, ErrorRate: 50.0% -> [-295.6981103516003, 40.81939735553923, 413.91518923662625]
  132-th training, ErrorRate: 50.0% -> [-295.7481103516003, 37.29439735553923, 412.99518923662623]
  133-th training, ErrorRate: 50.0% -> [-295.7981103516003, 33.369397355539235, 412.48518923662624]
  134-th training, ErrorRate: 50.0% -> [-295.8481103516003, 29.879397355539233, 412.31018923662623]
  135-th training, ErrorRate: 50.0% -> [-295.89811035160034, 26.704397355539232, 411.86518923662624]
  136-th training, ErrorRate: 50.0% -> [-295.94811035160035, 23.86939735553923, 410.84518923662625]
  137-th training, ErrorRate: 50.0% -> [-295.99811035160036, 20.00939735553923, 409.92018923662624]
  138-th training, ErrorRate: 50.0% -> [-296.04811035160037, 16.00939735553923, 409.29518923662624]
  139-th training, ErrorRate: 50.0% -> [-296.0981103516004, 12.819397355539232, 408.77518923662626]
  140-th training, ErrorRate: 51.0% -> [-296.1481103516004, 9.684397355539232, 407.97018923662625]
  141-th training, ErrorRate: 51.0% -> [-296.1981103516004, 6.159397355539232, 407.5101892366263]
  142-th training, ErrorRate: 51.0% -> [-296.2481103516004, 2.249397355539232, 406.65018923662626]
  143-th training, ErrorRate: 53.0% -> [-296.2981103516004, -1.755602644460768, 405.4451892366263]
  144-th training, ErrorRate: 53.0% -> [-296.34811035160044, -4.755602644460768, 404.4801892366263]
  145-th training, ErrorRate: 53.0% -> [-296.39811035160045, -8.190602644460768, 403.5001892366263]
  146-th training, ErrorRate: 57.0% -> [-296.44811035160046, -11.785602644460768, 402.21018923662626]
  147-th training, ErrorRate: 57.0% -> [-296.4981103516005, -15.230602644460769, 400.96018923662626]
  148-th training, ErrorRate: 61.0% -> [-296.5481103516005, -18.745602644460767, 400.0101892366263]
  149-th training, ErrorRate: 65.0% -> [-296.5981103516005, -22.30560264446077, 399.4451892366263]
  150-th training, ErrorRate: 71.0% -> [-296.6481103516005, -26.09560264446077, 398.65518923662626]
  151-th training, ErrorRate: 64.0% -> [-296.5981103516005, -20.72060264446077, 398.9401892366263]
  152-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  153-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  154-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  155-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  156-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  157-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  158-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  159-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  160-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  161-th training, ErrorRate: 57.0% -> [-296.5481103516005, -15.835602644460767, 399.2251892366263]
  162-th training, ErrorRate: 57.0% -> [-296.4981103516005, -11.710602644460767, 399.26018923662633]
  163-th training, ErrorRate: 57.0% -> [-296.4981103516005, -11.710602644460767, 399.26018923662633]
  164-th training, ErrorRate: 57.0% -> [-296.4981103516005, -11.710602644460767, 399.26018923662633]
  165-th training, ErrorRate: 57.0% -> [-296.4981103516005, -11.710602644460767, 399.26018923662633]
  166-th training, ErrorRate: 53.0% -> [-296.44811035160046, -7.545602644460767, 399.31018923662634]
  167-th training, ErrorRate: 53.0% -> [-296.44811035160046, -7.545602644460767, 399.31018923662634]
  168-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  169-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  170-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  171-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  172-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  173-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  174-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  175-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  176-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  177-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  178-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  179-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  180-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  181-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  182-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  183-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  184-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  185-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  186-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  187-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  188-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  189-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  190-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  191-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  192-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  193-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  194-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  195-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  196-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  197-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  198-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  199-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  200-th training, ErrorRate: 53.0% -> [-296.39811035160045, -3.1906026444607676, 399.22518923662636]
  201-th training, ErrorRate: 53.0% -> [-296.44811035160046, -6.590602644460768, 398.35518923662636]
  202-th training, ErrorRate: 53.0% -> [-296.4981103516005, -9.830602644460768, 397.74518923662635]
  203-th training, ErrorRate: 57.0% -> [-296.5481103516005, -14.315602644460768, 396.6451892366263]
  204-th training, ErrorRate: 60.0% -> [-296.5981103516005, -17.86060264446077, 395.82518923662633]
  205-th training, ErrorRate: 65.0% -> [-296.6481103516005, -21.74560264446077, 394.7651892366263]
  206-th training, ErrorRate: 71.0% -> [-296.6981103516005, -25.75060264446077, 394.3401892366263]
  207-th training, ErrorRate: 74.0% -> [-296.74811035160053, -29.38560264446077, 393.5351892366263]
  208-th training, ErrorRate: 76.0% -> [-296.79811035160054, -33.56060264446077, 392.5651892366263]
  209-th training, ErrorRate: 77.0% -> [-296.84811035160055, -36.06060264446077, 391.9101892366263]
  210-th training, ErrorRate: 82.0% -> [-296.89811035160056, -40.39560264446077, 391.2701892366263]
  211-th training, ErrorRate: 84.0% -> [-296.9481103516006, -43.62560264446077, 390.4001892366263]
  212-th training, ErrorRate: 84.0% -> [-296.9481103516006, -43.62560264446077, 390.4001892366263]
  213-th training, ErrorRate: 86.0% -> [-296.9981103516006, -46.83560264446077, 389.62018923662635]
  214-th training, ErrorRate: 87.0% -> [-297.0481103516006, -50.48560264446077, 388.74018923662635]
  215-th training, ErrorRate: 87.0% -> [-297.0981103516006, -53.98560264446077, 387.65518923662637]
  216-th training, ErrorRate: 85.0% -> [-297.1481103516006, -57.13060264446077, 387.11518923662635]
  217-th training, ErrorRate: 85.0% -> [-297.1481103516006, -57.13060264446077, 387.11518923662635]
  218-th training, ErrorRate: 83.0% -> [-297.19811035160063, -60.20060264446077, 386.22518923662636]
  219-th training, ErrorRate: 83.0% -> [-297.24811035160064, -63.065602644460775, 385.4451892366264]
  220-th training, ErrorRate: 83.0% -> [-297.29811035160066, -66.03560264446078, 384.6101892366264]
  221-th training, ErrorRate: 82.0% -> [-297.34811035160067, -68.35560264446077, 383.9101892366264]
  222-th training, ErrorRate: 82.0% -> [-297.34811035160067, -68.35560264446077, 383.9101892366264]
  223-th training, ErrorRate: 81.0% -> [-297.3981103516007, -71.20060264446077, 383.09018923662643]
  224-th training, ErrorRate: 81.0% -> [-297.3981103516007, -71.20060264446077, 383.09018923662643]
  225-th training, ErrorRate: 82.0% -> [-297.4481103516007, -74.86560264446078, 382.00518923662645]
  226-th training, ErrorRate: 81.0% -> [-297.4981103516007, -78.40060264446078, 381.19518923662645]
  227-th training, ErrorRate: 79.0% -> [-297.5481103516007, -81.89560264446078, 380.19518923662645]
  228-th training, ErrorRate: 79.0% -> [-297.5481103516007, -81.89560264446078, 380.19518923662645]
  229-th training, ErrorRate: 76.0% -> [-297.5981103516007, -84.62060264446077, 379.44018923662645]
  230-th training, ErrorRate: 76.0% -> [-297.5981103516007, -84.62060264446077, 379.44018923662645]
  231-th training, ErrorRate: 76.0% -> [-297.5981103516007, -84.62060264446077, 379.44018923662645]
  232-th training, ErrorRate: 73.0% -> [-297.64811035160074, -88.14560264446078, 378.52018923662644]
  233-th training, ErrorRate: 73.0% -> [-297.64811035160074, -88.14560264446078, 378.52018923662644]
  234-th training, ErrorRate: 73.0% -> [-297.64811035160074, -88.14560264446078, 378.52018923662644]
  235-th training, ErrorRate: 73.0% -> [-297.64811035160074, -88.14560264446078, 378.52018923662644]
  236-th training, ErrorRate: 72.0% -> [-297.69811035160075, -90.98060264446077, 377.50018923662645]
  237-th training, ErrorRate: 72.0% -> [-297.69811035160075, -90.98060264446077, 377.50018923662645]
  238-th training, ErrorRate: 72.0% -> [-297.69811035160075, -90.98060264446077, 377.50018923662645]
  239-th training, ErrorRate: 72.0% -> [-297.69811035160075, -90.98060264446077, 377.50018923662645]
  240-th training, ErrorRate: 68.0% -> [-297.74811035160076, -94.11560264446078, 376.69518923662645]
  241-th training, ErrorRate: 68.0% -> [-297.74811035160076, -94.11560264446078, 376.69518923662645]
  242-th training, ErrorRate: 68.0% -> [-297.74811035160076, -94.11560264446078, 376.69518923662645]
  243-th training, ErrorRate: 65.0% -> [-297.79811035160077, -98.12060264446077, 375.49018923662646]
  244-th training, ErrorRate: 62.0% -> [-297.8481103516008, -101.12060264446077, 374.5251892366265]
  245-th training, ErrorRate: 58.0% -> [-297.8981103516008, -104.55560264446078, 373.54518923662647]
  246-th training, ErrorRate: 56.0% -> [-297.9481103516008, -108.15060264446078, 372.25518923662645]
  247-th training, ErrorRate: 54.0% -> [-297.9981103516008, -111.59560264446077, 371.00518923662645]
  248-th training, ErrorRate: 54.0% -> [-297.9981103516008, -111.59560264446077, 371.00518923662645]
  249-th training, ErrorRate: 54.0% -> [-297.9981103516008, -111.59560264446077, 371.00518923662645]
  250-th training, ErrorRate: 54.0% -> [-297.9981103516008, -111.59560264446077, 371.00518923662645]
  251-th training, ErrorRate: 56.0% -> [-297.9481103516008, -106.22060264446077, 371.2901892366265]
  252-th training, ErrorRate: 62.0% -> [-297.8981103516008, -101.33560264446076, 371.5751892366265]
  253-th training, ErrorRate: 65.0% -> [-297.8481103516008, -97.33560264446076, 371.8101892366265]
  254-th training, ErrorRate: 68.0% -> [-297.79811035160077, -94.22060264446077, 372.1801892366265]
  255-th training, ErrorRate: 72.0% -> [-297.74811035160076, -89.97060264446077, 372.5551892366265]
  256-th training, ErrorRate: 76.0% -> [-297.69811035160075, -84.39560264446077, 373.0751892366265]
  257-th training, ErrorRate: 79.0% -> [-297.64811035160074, -79.99060264446076, 373.7251892366265]
  258-th training, ErrorRate: 81.0% -> [-297.5981103516007, -75.37060264446076, 374.4101892366265]
  259-th training, ErrorRate: 82.0% -> [-297.5481103516007, -71.18060264446076, 374.93018923662646]
  260-th training, ErrorRate: 83.0% -> [-297.4981103516007, -65.72060264446077, 375.2801892366265]
  261-th training, ErrorRate: 83.0% -> [-297.4481103516007, -61.285602644460766, 375.7751892366265]
  262-th training, ErrorRate: 83.0% -> [-297.3981103516007, -57.160602644460766, 375.8101892366265]
  263-th training, ErrorRate: 87.0% -> [-297.34811035160067, -52.085602644460764, 376.41518923662653]
  264-th training, ErrorRate: 87.0% -> [-297.29811035160066, -46.72060264446076, 376.83518923662655]
  265-th training, ErrorRate: 84.0% -> [-297.24811035160064, -42.23060264446076, 377.28018923662654]
  266-th training, ErrorRate: 80.0% -> [-297.19811035160063, -38.06560264446076, 377.33018923662655]
  267-th training, ErrorRate: 80.0% -> [-297.19811035160063, -38.06560264446076, 377.33018923662655]
  268-th training, ErrorRate: 76.0% -> [-297.1481103516006, -33.710602644460764, 377.2451892366266]
  269-th training, ErrorRate: 76.0% -> [-297.1481103516006, -33.710602644460764, 377.2451892366266]
  270-th training, ErrorRate: 74.0% -> [-297.0981103516006, -29.010602644460764, 377.6601892366266]
  271-th training, ErrorRate: 74.0% -> [-297.0981103516006, -29.010602644460764, 377.6601892366266]
  272-th training, ErrorRate: 69.0% -> [-297.0481103516006, -23.745602644460764, 377.9301892366266]
  273-th training, ErrorRate: 62.0% -> [-296.9981103516006, -18.420602644460764, 378.1151892366266]
  274-th training, ErrorRate: 62.0% -> [-296.9981103516006, -18.420602644460764, 378.1151892366266]
  275-th training, ErrorRate: 62.0% -> [-296.9981103516006, -18.420602644460764, 378.1151892366266]
  276-th training, ErrorRate: 57.0% -> [-296.9481103516006, -12.885602644460764, 378.3001892366266]
  277-th training, ErrorRate: 57.0% -> [-296.9481103516006, -12.885602644460764, 378.3001892366266]
  278-th training, ErrorRate: 53.0% -> [-296.89811035160056, -7.930602644460764, 378.4601892366266]
  279-th training, ErrorRate: 53.0% -> [-296.89811035160056, -7.930602644460764, 378.4601892366266]
  280-th training, ErrorRate: 53.0% -> [-296.89811035160056, -7.930602644460764, 378.4601892366266]
  281-th training, ErrorRate: 53.0% -> [-296.89811035160056, -7.930602644460764, 378.4601892366266]
  282-th training, ErrorRate: 53.0% -> [-296.89811035160056, -7.930602644460764, 378.4601892366266]
