-3.711	6.7681
-8.5868	-6.63
-11.844	2.1291
-4.0444	7.3617
-3.9098	10.16
-7.1649	-5.517
-9.6268	-6.5868
-8.1808	4.514
10.722	-7.076
-6.8651	-6.1562
-2.2871	7.0177
-11.059	-5.9968
6.2666	-6.5448
-2.5441	7.1594
-0.027316	7.2311
7.4512	-4.0892
2.2246	-9.4565
-3.5917	7.8621
8.0018	5.2388
3.2746	6.7389
6.2557	2.9451
-7.0541	3.6623
9.7662	2.1517
6.2205	8.6895
-8.5233	0.82933
3.5772	10.285
10.047	1.6971
-11.332	1.612
8.9127	-1.458
-10.417	4.188
10.626	-5.639
6.6947	-7.8779
0.38353	-8.7197
-7.8775	8.3055
10.325	-0.9585
-7.8151	1.6727
12.472	-0.2753
9.2594	-8.0914
-7.0738	4.7446
4.9887	-7.7735
-9.7917	3.7595
1.1928	7.8006
-10.114	-7.963
13.186	0.021059
9.562	4.3135
-11.862	0.41758
10.087	-0.882
-1.4083	-9.0481
-0.37495	-9.668
9.0274	4.7223
7.9322	5.6942
3.9052	-7.4942
5.0604	5.0528
7.5657	7.7732
-1.7403	-9.3959
-2.1786	7.7756
5.2252	4.1215
2.2939	-8.13
-8.4071	7.0954
2.4541	-12.011
0.60508	-8.1378
-3.8592	-11.414
-5.1392	5.3334
-0.93517	-8.2604
9.3425	3.3847
-7.8717	-0.15336
14.565	-1.1948
6.6154	2.8862
-10.105	2.8526
4.4946	-11.811
-0.43958	8.5075
-8.7036	-9.7592
-9.469	5.1097
-1.5378	-12.438
-3.6424	-7.591
7.5348	2.6549
-9.5421	-7.8952
6.0919	2.4625
-4.3229	-11.581
-1.325	7.0916
2.5619	10.414
-1.109	-11.377
-5.2788	10.362
-7.3097	-9.6412
9.867	0.32001
-0.41938	-9.1151
-6.8081	8.8604
0.012794	7.6302
-1.0353	12.578
8.247	-9.511
-3.5055	6.8255
-4.0251	10.259
0.88185	-10.718
3.7953	6.6518
-11.372	1.5421
-7.1033	-3.7529
2.9378	9.7663
-2.1065	10.462
2.3209	-7.9323
-6.6922	6.3182
-8.1547	2.5535
-0.10204	10.489
-10.413	-6.5413
9.9775	-1.27
3.5903	6.5255
12.626	-3.5099
8.364	-9.7672
-5.901	-5.6557
3.7773	6.9905
-4.9878	7.6347
-7.0966	5.5704
-7.3271	4.7187
8.2388	-4.953
5.1709	3.337
0.30538	-7.8322
-2.579	-9.6666
0.52468	7.1556
-6.9312	5.644
-6.581	5.1102
-0.74482	-12.747
7.3458	6.7411
6.7716	3.5477
-7.9158	7.8815
-11.542	-2.1964
-10.728	2.7343
-5.9246	-6.9373
8.9399	-2.5728
-0.26732	-8.6985
-8.191	0.73282
5.0903	-11.385
-11.561	-1.2104
0.283	-9.0909
-10.335	-4.2023
0.61546	10.268
-3.9685	-11.301
-1.5013	-8.6406
-3.671	-7.7926
0.47099	-12.161
6.305	5.379
-4.8327	5.3433
8.9827	-1.0424
5.5153	5.1373
6.1514	3.9352
0.077429	10.312
7.5188	-10.094
-2.3829	-6.7523
2.162	10.969
-1.4596	7.3264
-5.3388	-7.9149
-8.3062	-1.6824
2.5625	6.4068
8.0742	-3.4902
-2.63	10.522
-11.414	4.4454
1.793	-9.2346
-3.4023	-8.1863
2.7216	6.5794
12.357	-1.4801
2.6883	11.531
-8.1503	1.3848
-0.70183	8.2715
-10.304	4.759
-7.3932	9.5258
1.812	10.934
-8.6391	8.8075
5.8424	7.8975
-2.8585	-11.798
6.9885	-6.3828
-7.5773	1.7482
-4.4121	-6.179
-6.7702	-9.9994
1.6516	-9.2357
-4.5801	-10.852
12.772	-2.3639
-5.8315	-9.3179
-4.8443	7.7824
1.4635	-12.303
1.8463	7.7018
3.6301	11.634
9.8077	-2.7756
3.716	9.8492
2.825	-7.3383
-1.2743	-9.0055
-1.481	7.7685
-6.6286	3.2514
12.307	-3.0955
-9.2155	0.24173
7.9129	1.5894
1.0183	-9.4909
7.5438	1.8316
-10.743	-5.0536
0.9144	9.9701
-7.4397	-3.9409
-5.3159	-9.0402
13.009	-1.7528
6.2906	-10.152
-9.6127	2.1677
6.4376	-7.3239
11.054	-6.3959
8.1255	7.03
-0.098023	10.871
4.1424	4.4286
2.228	9.9283
-1.4951	9.7319
-3.0643	-11.531
-6.417	-4.05
-10.208	-5.9391
-5.3609	4.436
5.9848	6.0419
6.9903	1.3068
1.0943	5.855
-5.5683	6.2024
-6.1649	-9.6191
-5.7744	5.0076
-5.9069	-6.3011
9.5555	-2.5322
-5.7116	8.4817
-8.2462	-8.6427
2.8394	11.121
-4.4647	10.216
-0.84955	-12.862
-10.535	3.4626
-8.5824	-3.6601
-9.142	-5.8523
-10.95	0.64815
10.483	-4.2927
-8.2695	-1.4944
-6.0088	-7.4991
-6.5401	8.687
12.228	-3.99
2.9719	11.155
-10.062	-7.7499
-8.4248	-2.6114
5.1937	8.9643
4.0005	6.4739
0.9087	-11.894
-11.814	0.29982
10.263	-4.3255
9.5063	-2.3862
10.307	-5.4422
10.183	-8.2708
9.4674	1.561
-2.2761	-11.738
10.908	-6.3852
-11.906	-1.9782
-10.218	3.6823
2.3517	-12.392
-8.5104	-8.6511
10.332	0.39675
-0.53088	10.804
0.76345	10.878
5.3215	-7.2123
7.6085	-5.9881
-11.525	-0.29884
2.3583	6.5375
7.125	-6.0055
-6.3468	7.9245
-4.4493	10.65
-6.2782	1.755
9.5391	0.30756
3.0204	6.4585
-9.761	-6.7064
-11.519	-3.5086
-7.3064	-0.14226
3.3254	-8.4017
-3.6993	-7.7003
4.9027	-11.863
-7.3403	2.8106
-10.78	0.4092
-3.6062	8.9759
-6.1846	3.3109
-2.042	7.5908
12.085	-3.7005
-4.9137	-6.1724
-0.98999	-8.8492
-7.5421	0.36695
9.7189	4.8022
0.11654	9.8071
-1.6665	9.921
-3.2556	-6.5538
-0.80161	6.8088
9.2992	-3.1237
12.051	-5.3787
-7.3956	-9.1419
-3.5623	5.3561
-0.44538	9.6555
0.6748	-10.865
-8.3597	-2.799
7.1129	7.7136
-9.9883	5.888
4.9987	9.4175
6.4416	2.6254
6.6988	7.2764
-5.5664	8.8104
2.671	6.9509
10.156	-7.0514
-11.747	-2.946
8.9673	1.7547
-5.8102	6.7625
-1.6767	-13.241
-5.6661	6.3675
-9.85	4.7463
10.378	4.3425
-4.9914	10.728
7.9513	5.8461
0.78402	-9.2231
9.8996	-3.7281
-8.2084	8.4943
-7.0433	-3.9748
8.2338	2.0489
-9.6211	-0.86248
9.971	4.321
-10.376	-5.7419
-6.0727	-5.4943
-5.2883	-10.707
-1.9809	8.0553
6.6352	-10.091
3.6201	-7.84
-4.5995	4.7012
10.026	1.178
-4.883	-7.8906
-3.3485	9.3614
-7.961	0.42279
-6.602	9.4893
6.0858	1.8579
-6.9001	2.2392
-2.7028	10.61
8.8877	4.3068
-11.561	1.7259
8.159	-5.3197
-5.7494	5.5295
8.5333	6.4791
-7.8752	1.5681
-6.2725	-5.8642
-6.5106	2.7669
6.0158	-7.8392
3.3179	7.1337
-10.768	2.479
4.3335	-7.9651
5.2063	5.7888
-8.9884	-8.4592
-12.492	2.6973
4.8209	6.6801
7.7702	5.4276
0.051958	-11.938
4.6259	-6.8043
-0.045701	6.6322
-8.528	-0.65132
-1.6564	-8.5414
-9.35	-5.3095
-8.315	-8.1007
-1.1636	7.0396
1.5388	-11.999
0.51125	-11.108
10.337	-5.3612
-4.8321	-10.908
8.8275	1.721
7.3043	1.7112
6.4497	7.6379
12.741	-5.3649
-11.687	-3.7332
-1.7738	11.832
-6.3043	3.8567
5.6551	-11.111
8.7747	-0.20236
-10.219	1.6441
-5.9083	-9.9974
3.803	8.6486
-6.2461	-6.3587
-8.6373	6.7977
-1.5726	6.9738
-8.2032	-9.1378
-3.559	-12.231
3.919	6.4964
-7.3881	-5.5882
3.7969	-8.425
5.1356	-6.8519
13.2	-2.959
-8.2626	-0.43998
-6.7704	-5.5857
9.1227	4.1727
-11.223	-5.2209
9.9302	-0.40616
-4.3686	-6.82
-8.8278	2.2604
5.3955	-7.3375
-11.574	1.2879
-7.2087	-3.1532
-10.756	-5.6085
4.4952	8.4732
-9.1019	-0.20634
-7.2919	-2.3292
-11.451	-0.30207
9.834	-8.4576
-3.1463	-7.5915
0.81603	-9.9406
-8.5617	5.4219
7.124	-8.5753
10.015	3.3417
6.002	3.5137
0.64833	12.496
14.303	0.57726
5.663	8.7507
-6.7058	3.9702
-2.9372	7.086
-3.8261	5.9326
10.487	-7.385
-10.862	-0.84257
-7.8031	-4.7999
-5.5997	8.7734
2.5609	-10.045
-2.7827	5.4495
0.74658	-8.4814
9.135	-2.3195
6.8388	-3.5779
5.7927	3.1712
-0.36554	-13.3
9.7499	-7.9324
-0.004168	6.8762
-5.1524	-11.746
6.4279	0.97668
-7.3326	-4.5699
5.3283	9.5509
3.9476	6.7457
-5.668	-10.368
-8.3955	8.4039
2.9303	7.2073
13.085	0.54678
-7.9998	6.9049
-8.4064	2.8891
9.8862	-6.1538
5.4307	-6.7346
-3.4267	5.8028
-8.4191	5.0897
7.441	1.8228
-11.175	-3.9645
-7.6177	-4.1337
-0.38317	7.0334
7.0283	-6.9086
10.143	0.56227
13.29	0.33715
6.7566	-10.547
-4.1439	5.8376
-8.6838	-1.4628
-6.0455	3.5198
1.7082	-8.9587
-11.789	0.24206
10.516	-4.2509
-4.1497	4.8206
7.9373	4.1502
7.5013	-9.6613
-9.4954	-1.5172
6.1731	2.1657
9.2362	-9.8449
4.1708	7.2462
11.265	-5.3188
6.5833	-6.3394
9.0092	-0.9234
4.4935	-11.229
1.0328	-9.1328
-11.962	2.1283
-7.3998	4.7255
7.8217	-6.5045
6.6119	7.1423
-1.1995	10.535
8.4434	5.7923
-0.33429	6.7966
6.903	-11.107
2.7323	4.5508
-0.23815	10.791
-10.107	-5.8322
-9.8345	5.3715
-11.458	-3.3269
-7.6601	2.6156
4.5894	5.4754
9.693	-6.986
-7.8863	1.9612
8.0003	7.4251
-3.659	-9.5689
-11.699	0.16604
7.0136	1.9399
0.16306	8.2561
-2.7087	-9.0055
8.0912	-3.607
-4.8327	5.2425
-6.7011	-3.2735
-0.37194	-11.871
10.408	5.6581
7.3237	-0.37611
-0.34016	-11.728
-5.006	5.7705
5.4644	4.4936
-5.5756	6.8438
-1.0187	11.151
-10.224	-2.2767
6.5236	2.0911
-1.121	6.8834
-3.265	9.6435
8.1348	-4.7178
-4.4746	-10.215
9.6806	3.557
4.4821	-10.86
9.5802	3.2052
7.2991	-10.623
0.6581	6.7579
5.2333	3.5526
-7.1704	-1.1081
5.7609	-5.8837
-3.0132	7.4816
-7.6912	0.88754
5.6439	-7.1954
-7.4132	-4.5213
3.2738	6.5386
1.4811	-13.124
0.33057	-8.913
4.4416	9.4323
-5.7758	-7.0426
2.6511	-11.792
3.9786	-12.193
6.9404	-0.2977
-5.7983	-10.136
3.0674	8.9243
6.9028	-5.4188
0.7811	7.632
0.38347	6.7847
2.4947	6.406
8.3425	5.3781
6.7403	-10.594
-9.9086	-6.6632
9.6982	-8.9852
-11.292	3.7078
-7.7742	-8.3019
-1.5166	-12.15
9.4065	-7.816
-7.8354	0.90272
8.1271	-5.1676
8.8498	2.7035
-7.6636	-9.2155
3.2097	-8.639
0.92132	-9.7476
10.02	-1.122
5.2536	5.0301
10.677	-3.621
11.7	-2.6983
4.9991	-7.2543
-8.7841	-3.0471
-3.9901	-13.061
2.723	-9.2313
2.0873	5.6898
-6.9446	8.1609
-4.0348	-8.4
-6.0891	-10.381
10.918	-6.7911
-10.042	3.995
-12.522	-0.73825
-6.2102	-6.2996
8.3434	-7.2501
5.8699	3.3916
1.3631	8.8263
-2.6806	-8.1746
4.4049	8.5731
8.5175	5.7091
11.137	1.7929
-7.7939	7.8922
9.6046	-1.8031
-10.62	-2.8672
7.6431	-6.0409
-2.2171	-12.202
-9.1031	5.2824
-6.9932	-5.4055
2.7572	5.83
-9.515	-8.2688
-11.262	5.6199
2.6711	11.328
-7.8741	-3.0435
4.1099	-13.314
-6.3358	-4.6396
-5.8001	-5.3283
-10.422	-5.9734
-1.6337	-8.9291
8.0101	-4.5536
11.728	-1.8055
6.1325	-5.5906
11.249	-5.9158
